content,score,category
"•⁠ ⁠Fast/Quick Bayar QRIS di wondr cepet banget, cuma 3 step selesai •⁠ ⁠Interface/UI/Easy to use tampilan aplikasinya lucu bangett dan warna2nya super fun!",5,positive
"diversi sebelumnya aman aja tidak ada kendala ,tapi diversi terbaru sekarang force close melulu ,atau keluar apk sendiri",1,negative
"tapi apl nya masih lelet di buka,padahal sinyal nya lancar...kenapa apl nya harus di perbaiki terus,jadi aku nunggu lama banget",5,positive
"Paling ribet aplikasi wonder by BNI, Kalau sudah keluar msuk lagi harus verifikasi no handphone kembali, foto KTP, wajah lah segala macamm . RIBETTT NYA APLIKASI INI MEMANG. . LEBIH BAGUS MOBILE BANGKING DARI PADA WONDER BY BNI . KASIHAN BIKIN RIBETT PENGGUNA 😑😐!!!",1,negative
Aplikasinya keren. Untuk pembayaran langsung bisa tanpa login dan banyak promo promonya.,5,positive
"Wah gampang banget, isi tapscash bisa cepat cukup 3 kali step, dan payment qris nya jadi lebih cepat",5,positive
"Tampilan Oke, All Transaksi terposting (debit kredit), lebih cepat, lebih mudah,",5,positive
"Aplikasi nya bagus sangat mempermudah dalam bertransaksi,fitur nya juga lengkap.rekomend",5,positive
"Tampilan berwarna dan ceria sekali, lebih simple dalam penggunaannya. Mantap banget",5,positive
"kurang banget ni aplikasi, tangggal 25 pending seharian, padahal saya mau bayar cicilan yang jatuh tempo nya hari ini, mending bni mobile",1,negative
"Transaksi jajan payment QRIS pake wondr, ga pake lama, langsung 3 langkah ... Done. Panik di Tol, wkwkwk untung ada Wondr BNI ... Tap tap - done - gazzzz",5,positive
"Ini kenapa tidak bisa dibuka ya aplikasi nya pas mau masuk selalu ada tulisan aplikasi terus berhenti,padahal kemarin² aman aman aja",1,negative
Lebih bagus BNI lama ini kok perbaikan sistem siang siang pas mau dipakai lagi... optimalisasi perbaikan sistem labih baik malam saja,1,negative
"Lebih cepat, mudah, nyaman aksesnya dan tersedia quick access transaksi Qris, e-Wallet dan Tapcash..",5,positive
"lagi bermasalah kah aplikasi wondr nya,,tolong segera di selesaikan permasalahan nya,,agar kami bisa pergunakan aplikasi ini lagi,,",4,positive
"ternyata ulasan bintang 1 nya betul semua. susah banget buat buka rekening disini. sesi anda telah berakhir, coba lagi,padahal jaringan udah bagus",1,negative
"Aplikasi yg banyak ""upgrade"" nya dari mobile banking sebelumnya. Lebih cepat, lebih komunikatif dan user friendly",5,positive
"Lebih jelek Dari aplikasi sebelumnya. Karena ""Keterangan Transaksi"" tidak ada dalam tampilan riwayat transaksi..",1,negative
Aplikasinya mudah di pahami.. Mantap... Perbanyak transaksi pembayarannya,5,positive
Tampilan aplikasinya penuh warna2 yang super fun dan cepat saat transaksi QRIS!!!,5,positive
"Mohon untuk di perbaiki lagi sistemnya,mau login aja lama banget,giliran bisa login fiturnya gak kebuka²",3,neutral
Tampilan keren. Mudah di gunakan Tapi sayang fiturnya kurang lengkap. Tidak selengkap BNI mobile,3,neutral
Aplikasi Wondr by BNI semakin gampang dan cepat untuk bertransaksi. Ditunggu untuk updatean terbarunya.,5,positive
Wondr nya gax bisa d buka Ada sedikit kendala tim kami lagi perbaiki coba lagi...itu gangguan apa gmn ya,3,neutral
"Aplikasi modern semoga tambah cepat dan mudah bertransaksi, pokoknya good",5,positive
"Setelah proses install yg lumayan lama, eh pas mau buka aplikasi loading nya lama banget, dan blm bisa kebuka sampai akhirnya nulis review ini. 😑",1,negative
wondr by bni kok gangguan dri pagi smpai skrang pada hal udah di update versi terbaru.. gara2 gangguan bisnis gue mogok kagak bisa transaksi..,1,negative
"Tidak bisa laporan, slow respon , wa BNI, call center, semua ga ada respon..mengecewakan",1,negative
Sekarang E-Wallet nya ga bisa di pake padahal baru tup up sekali tolong lah kalau bikin fitur yg penting masalah keuangan tu yang bener,1,negative
"Saya nasabah lama BNI, biasa pake aplikasi BNI lama. Dan sekarang mau coba wonder, katanya suruh verifikasi email dulu tapi otpnya ngga masuk masuk",1,negative
Apk rusakkkk. Suka gangguan/Error udh di install smpe 3x ttep aja gak bisa. Mending pindah ajadah ke livin/brimo,1,negative
"Transaksi pembayaran listrik dan pengisian gopay sangat cepat dan mudah, langsung sukses tanpa bertele-tele.. thankyouuu BNI.",5,positive
"Kamera handphone depan saya agak buram, akan tetapi sudah daftar di handphone istri. Apakah bisa tanpa fitur pengenalan wajah terlebih dahulu untuk login di handphone saya seperti aplikasi BNI mobile bangking sebelumnya?",3,neutral
"Aplikasinya bagus tapi kurang stabil seperti error',gagal login,kadang tidak bisa masuk kedalam aplikasinya",4,positive
"Parah ini aplikasi, masa mau top up di batasi limitnya mana cuma bisa 1x doang top up padahal keterangan limitnya masih bisa harusnya",1,negative
"Yah suka log out sendiri harus ngisi ktp dll lagi, suka ada perbaikan jga, lg buru"" mau make jadi susah. Tolong tingaktin lagi dong kaya bni mobile banking hadeh",2,negative
lebih d tingkatkan lagi.. mau top up Shop aja susah bener.. d batasin malah 🙄 nyesel juga kemaren ngapus app Mbanking yg versi lama..,2,negative
Pengalaman yg buruk saya tidak bisa akses krna face id gk sesuai padahal wajah dan ktp sendiri perlu di perbaiki,1,negative
"Alasan bintang 2, untuk perubahan cicilan kartu kreditnya tidak bisa. Yuks segeralah di update lagi",2,negative
"Sangat bangus dan membantu dengan ada nya wondr By BNI ini,karna sangat mudah bertransaksi trmksh.",5,positive
"Aplikasi jelek! Data pribadi sudah di-update, tapi selalu registrasi ditolak! Kecewa saya, menyusahkan nasabah!! ribet!!!",1,negative
"Wonder susah di buka sering kali ada kendala biasanya lancar jaya makanya selalu setia di BNI, tp baru2 ini sering bnyk kendalanya banking nya nasabah pasti bakal mulai meninggalkan Bank BNI kalau sprti ini trus",1,negative
"Pendaftaran mudah, simple cepat, tp fitur aplikasinya sangat sedikit gk selengkap bni mobile",3,neutral
"Pertama kali menggunakan easy to use bangedd, apalagi utk pembayaran qris bisa digunakan tanpa harus login dulu ke aplikasi..",5,positive
"Kemarin sdh sukses login dan berjalan lancar, kenapa sekarang malah ndak bisa dibuka dengan jawaban ADA KENDALA ( coba lagi) tp tetap gagal",2,negative
"Belum ada setor tunainya. Payah bgt 🥲🥲 Gara2 ada aplikasi ini, setor tunai di bni mobile yg satunya lagi malah ga bisa. 😭",2,negative
"Aplikasi yg tampilannya kekinian,UI/UX mudah dipahami dan simpel.",5,positive
"tampilan aplikasinya lucu bangett dan warna2nya super fun! beli makan di foodcourt pake wondr, banyak promo menarik.",5,positive
"Menurut sy Wondr by BNI msh harus di perbaiki lagi, msh byk kekurangan. Mohon min kenapa utk transfer BI Fast blm tersedia? Terimakasih🙏",3,neutral
perbaikannya kenapa lama sekali mau transfer gak bisa-bisa sudah 12 jam belum selesai juga masih aja gangguan,1,negative
"Dengan menggunakan Wondr BNI, semua urusan transaksi keuangan saya jadi sangat lebih mudah, lebih cepat dan sangat menghemat waktu... tks WONDR BNI",5,positive
"Fast/Quick: Penggunaanya sangat mudah, kemarin coba bayar PLN di wondr cepet banget, beda sama Bank sebelah",5,positive
"Transaksinya cepet banget, aplikasinya ringan. Tampilannya keren dan memberi kesan enerjik. Mudah digunakan",5,positive
Ribet amat disuruh klarifikasi wajah terus pas salah password...😎 Fungsi Aplikasi itu untuk mempermudah pengguna bukan mempersulit...!,1,negative
"Apa ini udah daftar kok keluar lagi akunnya ,Mana kalok verifikasi wajah susah banget,tolong segera diperbaiki.",1,negative
"Aplikasi paling buruk, untuk verifikasi wajah saja sulit, suka error padahal sudah mengikuti sesuai petunjuk.",1,negative
"Bagus, apakah emang gitu ya kalo mau masuk harus login pswod lgi pdhl udh login keluar sebentar login lagi ko ribet ya☹️",4,positive
Masih bagus yg lama ..banyak terjadi gangguan..trobel terus..disaat lagi btuh apknya ngeleg mulu,1,negative
"Tolong pihak BNI memperbaiki fitur verifikasi wajah, masa iya di KTP saja sudah jelas kalau saya kelahiran 2001 yang saat ini berumur 23 tahun tetapi ketika saya saya melakukan verifikasi wajah muncul pemberitahuan yg mengatakan umur anda blm melebihi 17 tahun. Sudah beberapa kali saya melakukan verifikasi wajah dan SELALU muncul pemberitahuan seperti ituu. Tolong di tindak lanjuti secepatnya. Terimakasih",1,negative
Untuk fitur sudah bagus tpi cuma mau kasih saran untuk di izinkan screnshot biar lebih praktis. 🙏,4,positive
"Setiap 1 bulan minta verifikasi terus. Verifikasi wajah ribet, buat verifikasi wajah aja ngabisin waktu karna gagal terus.",1,negative
"Wondr aplikasi gak beres, ini saya gimana mau mutasi uang, saya buat rekening BNI online. Tanpa fisik kartu. Jangan buat orang susah dong",2,negative
"Aplikasi nya sangat intuitif, juga desainnya modern & fitur lebih lengkap dari mbank BNI yang lama. Bravo.",5,positive
"Aneh riwayat transaksi saldo masuk tidak ada, masih lebih baik fitur di aplikasi lama bni mobile banking",1,negative
Tidak bisa daftar aplikasi terdapat tulisan system sedang di perbaiki tpi teman² bisa akses cuma saya yang gk bisa akses ini aplikasi. Tidak ramah bintang -1,1,negative
ga tau knap akhir² in ga bisa di guna in pdhal udh di hapus trus di instal lagi masih aja atau emng mau ganti aplikasi yg lain aku ga ngertiiiiiii tpi in tolong knapa dia kluar trusssss ga bisa login,3,neutral
"Verif muka ga pernah bisa, udah di tempat yang terang, lepas aksesoris, ikuti instruksi tetep ga bisa, aplikasi aneh",1,negative
"Keren bangettt.. selain mudah untuk transaksi juga banyak promo murah meriah, terima kasih WONDR BY BNI semoga selalu memberikan promo2 terbaik bagi penggunanya😇",5,positive
Tolong min kok gua mau daftar pitur mengenali wajah kok wajah kok gak terdaftar padahal udah sesuai yg di minta aplikasi gua mau daftar min udah 2hari gak bisa terhalang fitur mengenali wajah,3,neutral
Lebih informatif dr bni mobile banking. Dikasih tau nya ada uang masuk. Walaupun ga pake sms banking. Trus rincian tranksasi jelas infonya. Suuuukkkaaaa 🤗🤗🤗,5,positive
"Mendingan ga usah pake apk ini, saya 200rb top up ke e walet saya status belum berhasil tapi sado kepotong, telpon ke cs tidak ada penyelseaian sama sekali",1,negative
Ini ada apa sih dari tadi siang gak bisa di pakek mohon segera di perbaiki soalnya saya sendiri di perlukan setiap hari ini aplikasi padahal masih baru ini aplikasi kenapa sudah eror lagi saya mohon secepatnya di tindak lanjuti karna keperluan tertunda gara gara aplikasi eror,1,negative
Setiap kali masuk aplikasi selalu setelan ulang terus. Mohon dipermudahkan jangan buat belat belit,5,positive
Agak lucu vermuk nya. Gagal mulu sampai kesel. Gegara pake wifi. Pake paket data langsung berhasil,5,positive
"Kok tidak bisa di akses....? ""Fitur Tidak Lagi Tersedia"" muncul pesan ini saat login. Sdh seharian tdk bisa transaksi... tolong atensinya...",1,negative
"Lebih enak Aplikasi BNI lama. Bisa cek mutasi rekening, setoran, dana masuk. Sedangkan wonder gk bisa",1,negative
aplikasinya bikin susah. emang lebih simpel. tapi di batasi. sedangkan akun lama transfer dana shopee pay ovo bisa 1 hari 10 jt. nah sekarang di batasi jadi 1 jt. kita nie mau jualan bukan hanya sekedar tabungan. uang hendak di putar². makin nyusahin sumpah. dana banyak masuk tapi gak bisa di keluarkan situ mau makam uang atau gimana? apk bni lama bisa loh ya. gak usah sok iye lah,1,negative
Sudah hampir 7 jam dalam perbaikan jadi tertunda semua kegiatan.mau transaksi tak bisa.dari tadi saya di tagih orang untuk pembayar tapi sampai sekarang masih perbaikan.mau sampai kapan,1,negative
"Menu di wondr lengkap dan mempermudah dalam bertransaksi, lebih kekinian dan menarik",5,positive
Kenapa yah hari ini sistem tidak dapat di akses mulai dari siang tadi mau transaksi tapi tidak bisa dibuka. mohon admin kasih penjelasan sampai kapan sistem bisa di akses🙏,5,positive
Setiap mau login lamaaaaa Harus restart baru bisa Kirain setelah update bisa lancar ternyata msh lemot Semoga bisa lebih baik,3,neutral
"Apaan ini... Sy coba isi Wallet 2,5jt aja g bisa. Katanya limit harian tercapai. Padahal pakai aplikasi yg lama los...",2,negative
"Lemot banget beda ma mbangking,mohon diperbaiki lgi biar ga loading terus,buat transaksi aja loading lama bngt",2,negative
"Untuk transaksi investasi sayangnya tidak diakomodir disini, berbeda dengan mobile banking sebelumnya. Kalau benar semua harus pindah kesini bukti dna riwayat investasi yang dilakukan pada mobile banking apakah akan hilang juga? Rating akan disesuaikan dengan tanggapannya....",1,negative
bertahun2 pakai BNI mobile banking rekening aman. ehh baru beberapa bulan pakai wondr rekening malah kebobolan saldo berkurang padahal ga transaksi,1,negative
"Biasa aplikasi baru pasti ada pembenahan, mudah2an update berikutnya ada transaksi pembayaran PGN dan Biaya pendidikan, silakan wonder bni terus berbenah...👍",5,positive
"Tampilan lebih keren, transaksi lebih mudah dan cepat serta pin trx hanya menggunakan angka",5,positive
"mau buat transaksi gak bisa . kecewa banget pake aplikasi ini , bank gede kok bisa2nya jam segini perbaikan system . dari td siang smpe sore gakbisa transaksi m-banking . kecewa sangat kecewa",1,negative
"aplikasi wonder tampilannya lebih menarik, lebih praktis penggunaannya dan lbh canggih ❤ Ga perlu ke BNI lagi urusan Pin terblokir wkwk",5,positive
"Tampilan lebih kekinian, lebih cepat dan mudah apalagi untuk bayar pake qris dan ewallet..",5,positive
"pake Wondr by BNI karena suka sama tampilannya yg lucu, dibuat beli makan pake QRIS wondr nya juga sat set, helpfull dan easy to use bgt !",5,positive
"Aplikasi kont""l g usah dipake, error error trus. Alesan kami sedang perbaiki. G bisa dipke",1,negative
"Kode OTP lemot banget masuk nya, jadi minta kode lagi malah kode yang sudah kedaluwarsa yang masuk !!! Tolong di perbaiki sistemnya",1,negative
Mantap banget nih Wonder 👍,5,positive
"Kalo gagal harus dicoba besok, beda sama aplikasi lain yg harus nunggu beberapa menit atau jam, ini??? Wkwkwkwkw harus nunggu seharian coyyy. Gajelas aplikasinya emang",1,negative
"Aplikasi nya sangat mudah ,dan simpel sehingga tidak membuat para pemula bingung..keren",5,positive
Login sulit bener bagian verifikasi wajah padahal sudah sesuai instruksi malah coba lagi² terus coba lagi besok ya. Apalah 😠,1,negative
"Lebih simple dan mudah, hampir semua produk BNI yg kita punya terdetek di sini, seperti kartu kredit, linkaja dan beberapa lainnya 😍",5,positive
"Performa sangat baik, tampilanya keren dan sangat memudahkan dalam bertransaksi.",5,positive
"Bagus BNI yank lama ini, wondr By nya masalah trus,ada optimalin sistem muluk,, Tolong dong di perbaiki lagi , lebih nyaman BNI yank lama",1,negative
sangat memuaskan,5,positive
"Aplikasi simpel ringan untuk bertransaksi, lebih mudah untuk mengetahui uang masuk/keluar peebulannya",5,positive
"Cukup lumayan simpel aplikasi nya, tapi menu tampilan masih kurang lengkap dari versi lama BNI mobile banking",4,positive
"Keren banget, aplikasinya bener2 membantu buat transaksi dan ga ribet pas mindahin data dr bni mobile ke wondr, goodjob BNI!🫶❤️",5,positive
Tolong di update app nya harus berapa kali saya verifikasi email tetap tidak mau verifikasi padahal sudah benar no OTP nya,1,negative
"Lebih simpel, lebih cepet, tampilan dan notifikasinya juga kece.. So far, nyaman bgt sih pake Wondr",5,positive
Kenapa BIFAST nya gak bisa? Saat mau transfer cuma ada pilihan realtim online biaya 6500 Sedangkan BI -Fast biata 2500 tidak tersedia,2,negative
"Transaksi Lebih Mudah, Paling Suka pada Menu Riwayatnya haha..ada Info pemasukan dan pengeluaran dan Saham juga..",5,positive
"Luar biasa, tampilan lebih mantab dari yang sebelumnya dan lebih simpel buat transaksi👍",5,positive
Kenapa hanya muncul maaf ada kendala tim kami coba perbaiki begitu terus tidak pernah login padahal saya sudah di bank bni mau buka rekening,1,negative
"UX better tapi kepraktisan dan kecepatan loading app sangat kurang padahal koneksi internet stabil,",2,negative
"Tampilan simple, transaksi cepat, dan fiturnya sementara ini sudah memadai.",5,positive
"Tampilan yang eyecatching, friendly, ditambah transaksi apapun gag pake lama...wondr jadikan mauku sesuai yg kumau...🤩🤩🤩",5,positive
"Wondr dari kemarin terus ada gangguan, yang gak bisa masuk lah lah. Gangguan nya kelamaan",3,neutral
"Mbanking digital BNI sangat bagus dan menarik... transaksi jadi lebih mudah, bisa reset pun atm, fitur nya sangat lengkapp....",5,positive
"Secara tampilan oke banget, tapi fitur nggak lengkap. Tolong dilengkapi biar nggak pakai 2 aplikasi.",5,positive
Transaksi jadi lebih mudah dan gampang berkat wondr BNI semoga semakin bagus dan tambah lengkap fiturnya🤏,5,positive
Sudah download tp nggak bisa verifikasi wajahnya udah dicoba berulang kali Di ktp fotonya yg dulu umur 17th Tidak jauh berbeda hanya pakai hijab aja tp berulang kali verifikas wajah tidak bisa masuk,1,negative
Kalo mau gangguan itu tengah malam jangan pagi smpe sore masih gangguan. Di saat semua orang aktifitas,1,negative
"di BNI Mbanking yg dlu ada fitur Mobile Tunai jadi bisa tarik tunai tanpa kartu atm. di Wondr sekarang ini gaada fitur itu, mungkin boleh nanti ditambahkan lagi fitur itu karna sangat membantu banget",3,neutral
Riwayat transaksi gk ada masih bagus yg kemarin!! Kalau belum siap aplikasinya jangan diterapkan!! Terkesan memaksa sekali !!!!,1,negative
Kasih bintang 1 dulu. Karna pelan2 dipaksa pindah dari aplikasi yg lama. Padahal aplikasi bni yg lama sudh tdk ada masalah.,1,negative
"Kemarin saya buat ATM BNI, ketika sudah jadi saya TF dari BSI saya ke BNI untuk setor awal sebesar 50 ribu padahal status TF nya berhasil tetapi saldo saya tetap 0, saya coba pakai BRI ke BNI tetap status nya berhasil BNI saya saldo nya 0 saya coba pakai sbopeepay ke BNI keterangan nya sedang diproses dari kemarin sampai saat ini. Saya udah kehilangan 130 ribu buat masukin ke BNI tapi kenapa saldo BNI tetap 0? Rek saya sudah aktif, apa dari aplikasi nya ?",1,negative
Di wonder knp harus ada sisa saldo minimum ya ? Sedang kan di bni mobile banking sadlo bisa sampai 0..dan gak bisa mobile tunai juga..update bukan ny nambah fitur malah berkurang,1,negative
"Instal ulang aplikasi kenapa harus verifikasi ktp, harusnya cukup dengan dengan login atau no pin akun bni mobile yg sudah terdaftar",1,negative
Aplikasi sampah. Verifikasi wajah sampe berkali kali gagal terus. Bank lain aman aman aja. Sempak!,1,negative
"Apaan, gua hapus gara2 gak bisa masuk2. trs gua instal ulang eh malah ngeleg trs. udah mah mahal bulanan nya trs aplikasi kagak ada yg benar apa2an coba bni bni",1,negative
"aplikasinya lebih mudah dan informatif, warna nya juga kece, semoga makin banyak kemudahan2 utk transaksinya",5,positive
"tampilan aplikasinya fresh, mudah digunakan dan lancar transaksinya.. lagi banyak promonya",5,positive
"Paraaaaaaaaah udah verifikasi wajah 2hr berturut2 gagal terus, susah amat ni aplikasi nambahi beban hidup aja. Tolong dibikin mudah lah beban hidup kita sudah berat jangan ditambah aplikasi yg nyusahin kaya gni",1,negative
sangat mudah dan membantu,5,positive
aplikasi jelek saya ingin daftar tapi tulisanya sudah memiliki kartu kredit padahal saya blom memilikinya? jadi ga bisa registrasi sumpah jelek aplikasinya,1,negative
"Tidak bisak tarik tunai lewat aplikasi, bila kartu ketinggalan.!!😭 Fitur masih kalah sama BNI mobile.",2,negative
bagus.gratis transfer,5,positive
Wonder hari ini sangat membuat saya merasa kecewa dari pagi sampai sore tidak bisa di gunakan.. Sedangkan saya sedang ada keperluan yg sangat mendesak... Malah maintenance dari pagi sampai sore gak selsai2...!!!!!,1,negative
"Sebel banget, sempet tiba-tiba minta ganti password, lalu pas lupa password mau ganti password dan minta nomor kartu. Mana kartunya gak belum diproses. Aneh..",1,negative
"lumayan fitur"" nya ,saran saya sih ,kalau udah login terus keluar dari aplikasi ,malah suruh login lagi ,,mending langsung masuk aja mohon dimengerti",4,positive
"Aplikasi rusak, kagak bisa verifikasi wajah, suruh tengok atas terus wajah lurus tiba2 gak verify, apa coba",1,negative
Mudah di mengerti dan di gunakan,4,positive
"Tiba tiba apk gak bisa di buka,tanpa ada pemberitahuan sebelumnya jika akan ada perbaikan..harus nya ada pemberitahuan.melalui sms.atau email ..",1,negative
Ini aplikasi nya prabayar atau gak ya Saya kasih bintang 2 dulu..kalau aplikasi nya gratis saya gak uninstall klw prabayar saya uninstall Kok gak bisa buat ferivikasi wajah ya,2,negative
"Aplikasi sampah. Habis diinstall gak bisa dibuka. Muncul notifikasi ""ada sedikit kendala.... Coba lagi""",1,negative
Saya binggung padahal sudah masukan semua permintaan tapi tertulis data perlu diupdate Jadi tidak bsa daftar saya,3,neutral
Aplikasi baru BNI mobile banking .mudah penggunaan qris nya.. tdk perlu login.tinggal scan..tampilan menarik,5,positive
"Aplikasinya mudah dan informatif, ada menu analisa. Keren banget.",5,positive
"Masih ada beberapa fitur yang kurang, seperti setor tunai tanpa kartu. Semoga kedepannya aplikasi makin lengkap",4,positive
"aplikasi asu , kendala terus tim kami sedang perbaiki tapi gak pernah diperbaiki, ada menu daftar KTP lewat IKD tapi gagal terus "" IKD anda tidak bisa diakses"" kan tolol padahal IKD mudah2 aja diakses emang apk tolol ASU tanpa lo suruh juga udah tak lakukan semua saran lo asw admin aplikasi tolol",1,negative
"Wondr memang mantaaap,untuk transaksi sangat mudah anti ribet dan mudah diaplikasikan,g banyak potongan,pokoknya best deh",5,positive
"Aplikasi belum matang, fitur belum lengkap sepenuhnya. Aplikasi yang sebelumnya juga fiturnya disunat, biar migrasi pakai ini",1,negative
Payah... Gk ada fitur tarik tunai tanpa kartu.. sedangkan aplikasi yg lama udah gk bisa pake... ribet nyaaa,1,negative
"Kalo bisa kasih minus bintang kasih minus,,, aplikasinya makin minusssssssssss ga jelas perbaikan mulu transaksi jadi ketunda tunda",1,negative
"Di arahkan pakai aplikasi baru wondr tapi all hasil saya tidak nyaman sama fitur""ny agak lelet lemot sering"" gagal untung masih ada BNI mbeking belum saya hapus",2,negative
cepat dan terperinci,5,positive
Kurang bagus..sering error aplikasinya..dan hasil pengeluaran dana dan pemasukan dana harus nunggu 1 hari baru keliatan,1,negative
"Toolong dong, ini kenapa tiba-tiba waktu buka aplikasinya ada tulisan ""ada kendala di sistem kami, coba lagi nanti ya"" Apa emang lagi ada problem kah?",2,negative
Lebih baik pakek bni mobell.. Pakek wondr ribet banyak transaksi yg gagal. Tf sekarang laporan masuknya besokk.. upgrade harusnya memper mudah ini malah mempersulit.,1,negative
"Kalau hujan matikan kunci sidik jari, login biometrik wondr juga kehapus. Percuma kalau login pakai pasword layar hp bisa diintip atau disadap",3,neutral
"aplikasinya sering trouble, pas mau dibuat transaksi malah ga bisa dibuka(masuk apk nya)",3,neutral
"Aplikasinya sangat bagus, tetapi belum bisa untuk pembukaan rekening baru bagi nasabah yg belum sama sekali memiliki rekening BNI",5,positive
Lebih mudah dan cepat untuk bertransaksi. UI dan UX keren banget.,5,positive
"Dikit dikit optimalin sistem, dikit dikit optimalin sistem. Di hapus aja deh aplikasi ini dan kembali ke BNI Mobile aja 👍",1,negative
"Keren banget aplikasi terbarunya dari BNI, sangat simple, mudah, dan praktis di era digital ini , good job BNI",5,positive
"The Best lah pokoknya, selain mudah di gunakan tampilan nya juga fresh bangeeetttt.... Lucuuuuuu",5,positive
"Ini sejak awal pemakaian selalu bermasalah, punya saya setiap keluar aplikasi kalau mau login selalu suruh scan KTP terus",1,negative
4⭐ dulu...sebab Saya tidak menemukan menu REKENINGKU di wondr. 😌 Dan proses verifikasi wajah sangat membagongkan sekali...,3,neutral
"Udah masuk ke aplikasi, pas keluar aplikasi malah gk bisa masuk lagi. Tulisannya sesi berakhir terus. Ini gimana min?",2,negative
"Wondr aplikasi anak mudaaa banget, mana gampang banget pengoperasiannya. Top banget!",5,positive
Keren banget tampilannya..transaksi jadi Lebih mudah & cepat👍,5,positive
Wondr By BNI memang super Aplikasi dan luar biasa...lebih mudah dan praktis..,5,positive
integrasikan dengan DPLK Simfoni,4,positive
"Tampilannya makin User Friendly, jadi mau transaksi apapun bisa sat set sat set. Terima kasih BNI",5,positive
"Proses verifikasi menjengkelkan, sudah di tahap ttd malah apk keluar2 sendiri. Sudah diulang tetep sama aja.",1,negative
"Super mudah dan cepat, kalo bisa tambahkan lagi fitur untuk setor/tarik tanpa kartunya",5,positive
Aplikasi nya lemot jelek gak jelas...aplikasi sampah lemotnya kebangetan yg modal donk klu bikin aplikasi..jgn Takut rugi,1,negative
kalau mau transaksi berasa ngga aman krna cuman pake pin yg tulisannya besar naudzubillah. ngga bisa mobile tunai ribet ngga jelas,1,negative
aplikasi wonder mantap,5,positive
"Mantab, aplikasi simpel dan cepat. Bisa tahu posisi keuangan kita. Qris by wondr juga cepat......",5,positive
"Aplikasinya bagus, lebih kekinian, lebih sedikit menu, jadi lebih simpel dan gk banyak menyita waktu dalam memakai aplikasinya 💪",5,positive
"cepat,, trus bisa cari nomor WA sekalian",4,positive
"Bener bener bikin gampang mau transaksi apapun dimanapun,cepet dan tampilan yg keren banget.",5,positive
"Wooo update terbaru dari BNI.. Bagus banget tampilannya, cepat transaksi sat set wat wet..... 🤩🤩",5,positive
"Sudah seharian tidak bisa bertransaksi,kendala2 trus,kan ribet jadi nya kalau kayak gini,mau bertransaksi pun tidak bisa",1,negative
"Aplikasi ga bisa di pake tolong diperbaiki buat kelancaran nasabah, masak mau masuk aja ribet bener di face unlock nya, hadehh kacau",1,negative
"Wow keren lebih mudah, karena bisa riset pin sendiri dari aplikasi tanpa harus ngantri ke CS.",5,positive
"aplikasinya simpel, terlalu simpel sampai gak lengkap. Tambahin fitur buat Vcn",1,negative
Sangat membantu bertransaksi di aplikasi ini,5,positive
"Sering nge lag gimana ini lagi urgent, mohon perfomanya di tingkatkan malah lebih bagus aplikaai yang bni mobile banking yang sebelumnya",3,neutral
"Ini kenapa ya aplikasi nya saya mau transfer tapi kok ggk bisa buka aplikasinya, tolong cepat di perbaiki ya",4,positive
"Udh berkali2 coba buka aplikasi nya tp tetap ga bisa, Error atau kenapa ? Padahal udah update dr play store",3,neutral
"Ada Apa Dengan Aplikasi WORD BNI, Knpa Tidak Bisa Masuk, Mau Sampek Kapan Gangguan Nya, Bikin Gak Nyaman Aja BNI ini.",1,negative
habis update malah gak bisa login..maaf sepertinya ada kendala tim kami akan segera perbaiki..udah seharian bikin susah malah hadeeuuh,1,negative
"Kata nya mempermudah tapi ap,sangat berbeda jauh sama mobile banking.malam ini udah 2 kali di potong saldo saya beli token listrik tp nomor token gak keluar",1,negative
Gimana sih tolong diperbaiki fitur verifikasi wajah perintahnya ganti jangan cepat-cepat masak tinggal verifikasi aja susah banget,3,neutral
"Maksud nya apa yah emang dari sananya ya apa gmana saldo saya masa sebulan kepotong 50.000 terus keterangan nya denda, denda apaan yah. Limit nya juga 50.000 ragu gua jadi nya",1,negative
Ini jelek amat sih embengki BNI skrg kok selalu perbaikan.. Knp gak yang lama aja sih di pake lagi..sangat tdk efektif,1,negative
"Sumpah ini worth it banget di aku yg udh lama off pake BNI mbanking, mikir2 mau buat lagi kudu ke bank dlu soalnya nomer lama udh lupa 🥲 setelah ada wndr by BNI berasa hidup ini lebih praktis dan mudah, dftar juga pake nmr hp dan emailnya mudah gada otp otp'an makan pulsa bjrr 😭🙏🏻 makasih banyak wndr by BNI semoga makin jaya wkwk *maap curhat",5,positive
Maintenance lama banget. Masa iya udah 6 jam lebih gak kelar2... Mending aplikasi BNI Mobile.,1,negative
"ribet, udah enak transaksi pakai bni mobile, suruh pindah pake ini.. daftar susah bnget.. tambah ribet aja BNI",1,negative
"Aplikasi lemot sekali, buat pembayaran Qris Gagal sampai 5x padahal internet lancar dan saldo pun isi.",1,negative
"Ni BNI tambah ribet,,, hapus aja aplikasinya ni,,, buat ribet aja,,, bgus yg lama,,,,,, buat ferikasi wajah aja dah mau seminggu,,, coba lagi besok,,,pdahal dah sesuai petunjuk,,, coba lah buat nasabah tu lebih gampang,,,kalau gak gajian dari pt gak bkalan aku pke BNI,,, parah,,,,",1,negative
